SiteCode,ItemCode,InventoryDate,QuantityOnHand,OnOrderQty,InventoryStatus
Store_005,carbonated_soft_drinks,2024-01-28,301,0,Available
Store_005,bottled_water,2024-01-28,384,0,Available
Store_005,fruit_juices,2024-01-28,66,535,Available
Store_005,energy_drinks,2024-01-28,219,0,Available
Store_005,sports_drinks,2024-01-28,129,500,Available
Store_005,tea_rtd,2024-01-28,353,0,Available
Store_005,coffee_rtd,2024-01-28,365,0,Available
Store_006,potato_chips,2024-01-28,597,0,Available
Store_006,tortilla_chips,2024-01-28,270,0,Available
Store_006,popcorn,2024-01-28,411,0,Available
Store_006,nuts_trail_mix,2024-01-28,190,0,Available
Store_006,cookies,2024-01-28,221,0,Available
Store_006,chocolates,2024-01-28,318,0,Available
Store_006,carbonated_soft_drinks,2024-01-28,408,0,Available
Store_006,bottled_water,2024-01-28,434,0,Available
Store_006,fruit_juices,2024-01-28,48,541,Available
Store_006,energy_drinks,2024-01-28,229,0,Available
Store_006,sports_drinks,2024-01-28,592,0,Available
Store_006,tea_rtd,2024-01-28,339,0,Available
Store_006,coffee_rtd,2024-01-28,360,0,Available
Store_007,potato_chips,2024-01-28,481,0,Available
Store_007,tortilla_chips,2024-01-28,242,0,Available
Store_007,popcorn,2024-01-28,76,339,Available
Store_007,nuts_trail_mix,2024-01-28,187,0,Available
Store_007,cookies,2024-01-28,205,0,Available
Store_007,chocolates,2024-01-28,312,0,Available
Store_007,carbonated_soft_drinks,2024-01-28,283,740,Available
Store_007,bottled_water,2024-01-28,465,0,Available
Store_007,fruit_juices,2024-01-28,64,537,Available
Store_007,energy_drinks,2024-01-28,237,0,Available
Store_007,sports_drinks,2024-01-28,63,536,Available
Store_007,tea_rtd,2024-01-28,340,0,Available
Store_007,coffee_rtd,2024-01-28,6,368,Low
Store_008,potato_chips,2024-01-28,442,0,Available
Store_008,tortilla_chips,2024-01-28,271,0,Available
Store_008,popcorn,2024-01-28,412,0,Available
Store_008,nuts_trail_mix,2024-01-28,182,0,Available
Store_008,cookies,2024-01-28,180,510,Available
Store_008,chocolates,2024-01-28,314,0,Available
Store_008,carbonated_soft_drinks,2024-01-28,383,0,Available
Store_008,bottled_water,2024-01-28,403,0,Available
Store_008,fruit_juices,2024-01-28,575,0,Available
Store_008,energy_drinks,2024-01-28,225,0,Available
Store_008,sports_drinks,2024-01-28,104,499,Available
Store_008,tea_rtd,2024-01-28,348,0,Available
Store_008,coffee_rtd,2024-01-28,394,0,Available
Store_009,potato_chips,2024-01-28,556,0,Available
Store_009,tortilla_chips,2024-01-28,222,0,Available
Store_009,popcorn,2024-01-28,406,0,Available
Store_009,nuts_trail_mix,2024-01-28,146,0,Available
Store_009,cookies,2024-01-28,218,0,Available
Store_009,chocolates,2024-01-28,343,0,Available
Store_009,carbonated_soft_drinks,2024-01-28,544,0,Available
Store_009,bottled_water,2024-01-28,526,0,Available
Store_009,fruit_juices,2024-01-28,52,547,Available
Store_009,energy_drinks,2024-01-28,277,0,Available
Store_009,sports_drinks,2024-01-28,88,494,Available
Store_009,tea_rtd,2024-01-28,318,0,Available
Store_009,coffee_rtd,2024-01-28,374,0,Available
Store_010,potato_chips,2024-01-28,627,0,Available
Store_010,tortilla_chips,2024-01-28,248,0,Available
Store_010,popcorn,2024-01-28,55,342,Available
Store_010,nuts_trail_mix,2024-01-28,181,0,Available
Store_010,cookies,2024-01-28,185,504,Available
Store_010,chocolates,2024-01-28,306,0,Available
Store_010,carbonated_soft_drinks,2024-01-28,262,737,Available
Store_010,bottled_water,2024-01-28,550,0,Available
Store_010,fruit_juices,2024-01-28,61,544,Available
Store_010,energy_drinks,2024-01-28,233,0,Available
Store_010,sports_drinks,2024-01-28,81,528,Available
Store_010,tea_rtd,2024-01-28,316,0,Available
Store_010,coffee_rtd,2024-01-28,362,0,Available
DC_01,potato_chips,2024-01-28,99985479,0,Available
DC_01,tortilla_chips,2024-01-28,99990936,0,Available
DC_01,popcorn,2024-01-28,99993781,0,Available
DC_01,nuts_trail_mix,2024-01-28,99995655,0,Available
DC_01,cookies,2024-01-28,99989923,0,Available
DC_01,chocolates,2024-01-28,99991673,0,Available
DC_01,carbonated_soft_drinks,2024-01-28,99982309,0,Available
DC_01,bottled_water,2024-01-28,99983462,0,Available
DC_01,fruit_juices,2024-01-28,99987611,0,Available
DC_01,energy_drinks,2024-01-28,99990416,0,Available
DC_01,sports_drinks,2024-01-28,99988724,0,Available
DC_01,tea_rtd,2024-01-28,99992019,0,Available
DC_01,coffee_rtd,2024-01-28,99992952,0,Available
DC_02,potato_chips,2024-01-28,99985334,0,Available
DC_02,tortilla_chips,2024-01-28,99990977,0,Available
DC_02,popcorn,2024-01-28,99994108,0,Available
DC_02,nuts_trail_mix,2024-01-28,99995726,0,Available
DC_02,cookies,2024-01-28,99989927,0,Available
DC_02,chocolates,2024-01-28,99991529,0,Available
DC_02,carbonated_soft_drinks,2024-01-28,99982400,0,Available
DC_02,bottled_water,2024-01-28,99983195,0,Available
DC_02,fruit_juices,2024-01-28,99988716,0,Available
DC_02,energy_drinks,2024-01-28,99990409,0,Available
DC_02,sports_drinks,2024-01-28,99988606,0,Available
DC_02,tea_rtd,2024-01-28,99992011,0,Available
DC_02,coffee_rtd,2024-01-28,99992904,0,Available
Store_001,potato_chips,2024-02-04,111,668,Available
Store_001,tortilla_chips,2024-02-04,0,492,Zero
Store_001,popcorn,2024-02-04,224,0,Available
Store_001,nuts_trail_mix,2024-02-04,335,0,Available
Store_001,cookies,2024-02-04,444,0,Available
Store_001,chocolates,2024-02-04,506,0,Available
Store_001,carbonated_soft_drinks,2024-02-04,535,0,Available
Store_001,bottled_water,2024-02-04,0,758,Zero
Store_001,fruit_juices,2024-02-04,295,0,Available
Store_001,energy_drinks,2024-02-04,8,495,Low
Store_001,sports_drinks,2024-02-04,332,0,Available
Store_001,tea_rtd,2024-02-04,119,427,Available
Store_001,coffee_rtd,2024-02-04,192,0,Available
Store_002,potato_chips,2024-02-04,166,657,Available
Store_002,tortilla_chips,2024-02-04,40,472,Available
Store_002,popcorn,2024-02-04,200,0,Available
Store_002,nuts_trail_mix,2024-02-04,309,0,Available
Store_002,cookies,2024-02-04,424,0,Available
Store_002,chocolates,2024-02-04,499,0,Available
Store_002,carbonated_soft_drinks,2024-02-04,873,0,Available
Store_002,bottled_water,2024-02-04,703,0,Available
Store_002,fruit_juices,2024-02-04,274,0,Available
Store_002,energy_drinks,2024-02-04,465,0,Available
Store_002,sports_drinks,2024-02-04,344,0,Available
Store_002,tea_rtd,2024-02-04,120,435,Available
Store_002,coffee_rtd,2024-02-04,161,410,Available
Store_003,potato_chips,2024-02-04,317,0,Available
Store_003,tortilla_chips,2024-02-04,24,482,Available
Store_003,popcorn,2024-02-04,230,0,Available
Store_003,nuts_trail_mix,2024-02-04,349,0,Available
Store_003,cookies,2024-02-04,357,0,Available
Store_003,chocolates,2024-02-04,499,0,Available
Store_003,carbonated_soft_drinks,2024-02-04,715,0,Available
Store_003,bottled_water,2024-02-04,6,741,Low
Store_003,fruit_juices,2024-02-04,295,0,Available
Store_003,energy_drinks,2024-02-04,452,0,Available
Store_003,sports_drinks,2024-02-04,336,0,Available
Store_003,tea_rtd,2024-02-04,107,451,Available
Store_003,coffee_rtd,2024-02-04,158,412,Available
Store_004,potato_chips,2024-02-04,125,657,Available
Store_004,tortilla_chips,2024-02-04,0,492,Zero
Store_004,popcorn,2024-02-04,249,0,Available
Store_004,nuts_trail_mix,2024-02-04,16,328,Available
Store_004,cookies,2024-02-04,440,0,Available
Store_004,chocolates,2024-02-04,505,0,Available
Store_004,carbonated_soft_drinks,2024-02-04,488,0,Available
Store_004,bottled_water,2024-02-04,33,728,Available
Store_004,fruit_juices,2024-02-04,262,0,Available
Store_004,energy_drinks,2024-02-04,473,0,Available
Store_004,sports_drinks,2024-02-04,317,0,Available
Store_004,tea_rtd,2024-02-04,106,429,Available
Store_004,coffee_rtd,2024-02-04,165,412,Available
Store_005,potato_chips,2024-02-04,228,645,Available
Store_005,tortilla_chips,2024-02-04,7,475,Low
Store_005,popcorn,2024-02-04,236,0,Available
Store_005,nuts_trail_mix,2024-02-04,333,0,Available
Store_005,cookies,2024-02-04,454,0,Available
Store_005,chocolates,2024-02-04,48,460,Available
Store_005,carbonated_soft_drinks,2024-02-04,649,0,Available
Store_005,bottled_water,2024-02-04,0,777,Zero
Store_005,fruit_juices,2024-02-04,284,0,Available
Store_005,energy_drinks,2024-02-04,0,502,Zero
Store_005,sports_drinks,2024-02-04,322,0,Available
Store_005,tea_rtd,2024-02-04,125,439,Available
Store_005,coffee_rtd,2024-02-04,139,415,Available
Store_006,potato_chips,2024-02-04,262,0,Available
Store_006,tortilla_chips,2024-02-04,34,475,Available
Store_006,popcorn,2024-02-04,243,0,Available
Store_006,nuts_trail_mix,2024-02-04,25,327,Available
Store_006,cookies,2024-02-04,498,0,Available
Store_006,chocolates,2024-02-04,527,0,Available
Store_006,carbonated_soft_drinks,2024-02-04,726,0,Available
Store_006,bottled_water,2024-02-04,806,0,Available
Store_006,fruit_juices,2024-02-04,318,0,Available
Store_006,energy_drinks,2024-02-04,439,0,Available
Store_006,sports_drinks,2024-02-04,308,0,Available
Store_006,tea_rtd,2024-02-04,101,453,Available
Store_006,coffee_rtd,2024-02-04,170,0,Available
Store_007,potato_chips,2024-02-04,141,673,Available
Store_007,tortilla_chips,2024-02-04,0,480,Zero
Store_007,popcorn,2024-02-04,225,0,Available
Store_007,nuts_trail_mix,2024-02-04,27,314,Available
Store_007,cookies,2024-02-04,431,0,Available
Store_007,chocolates,2024-02-04,68,460,Available
Store_007,carbonated_soft_drinks,2024-02-04,633,0,Available
Store_007,bottled_water,2024-02-04,126,755,Available
Store_007,fruit_juices,2024-02-04,304,0,Available
Store_007,energy_drinks,2024-02-04,0,509,Zero
Store_007,sports_drinks,2024-02-04,360,0,Available
Store_007,tea_rtd,2024-02-04,118,445,Available
Store_007,coffee_rtd,2024-02-04,155,417,Available
Store_008,potato_chips,2024-02-04,791,0,Available
Store_008,tortilla_chips,2024-02-04,8,482,Low
Store_008,popcorn,2024-02-04,238,0,Available
Store_008,nuts_trail_mix,2024-02-04,322,0,Available
Store_008,cookies,2024-02-04,464,0,Available
Store_008,chocolates,2024-02-04,81,447,Available
Store_008,carbonated_soft_drinks,2024-02-04,0,819,Zero
Store_008,bottled_water,2024-02-04,736,0,Available
Store_008,fruit_juices,2024-02-04,281,0,Available
Store_008,energy_drinks,2024-02-04,464,0,Available
Store_008,sports_drinks,2024-02-04,335,0,Available
Store_008,tea_rtd,2024-02-04,111,450,Available
Store_008,coffee_rtd,2024-02-04,201,0,Available
Store_009,potato_chips,2024-02-04,263,0,Available
Store_009,tortilla_chips,2024-02-04,0,488,Zero
Store_009,popcorn,2024-02-04,262,0,Available
Store_009,nuts_trail_mix,2024-02-04,303,0,Available
Store_009,cookies,2024-02-04,452,0,Available
Store_009,chocolates,2024-02-04,520,0,Available
Store_009,carbonated_soft_drinks,2024-02-04,107,816,Available
Store_009,bottled_water,2024-02-04,870,0,Available
Store_009,fruit_juices,2024-02-04,280,0,Available
Store_009,energy_drinks,2024-02-04,0,495,Zero
Store_009,sports_drinks,2024-02-04,334,0,Available
Store_009,tea_rtd,2024-02-04,96,435,Available
Store_009,coffee_rtd,2024-02-04,178,0,Available
Store_010,potato_chips,2024-02-04,285,0,Available
Store_010,tortilla_chips,2024-02-04,0,482,Zero
Store_010,popcorn,2024-02-04,215,0,Available
Store_010,nuts_trail_mix,2024-02-04,315,0,Available
Store_010,cookies,2024-02-04,434,0,Available
Store_010,chocolates,2024-02-04,525,0,Available
Store_010,carbonated_soft_drinks,2024-02-04,675,0,Available
Store_010,bottled_water,2024-02-04,148,747,Available
Store_010,fruit_juices,2024-02-04,303,0,Available
Store_010,energy_drinks,2024-02-04,433,0,Available
Store_010,sports_drinks,2024-02-04,331,0,Available
Store_010,tea_rtd,2024-02-04,97,443,Available
Store_010,coffee_rtd,2024-02-04,158,422,Available
DC_01,potato_chips,2024-02-04,99981801,0,Available
DC_01,tortilla_chips,2024-02-04,99988722,0,Available
DC_01,popcorn,2024-02-04,99991306,0,Available
DC_01,nuts_trail_mix,2024-02-04,99993208,0,Available
DC_01,cookies,2024-02-04,99984835,0,Available
DC_01,chocolates,2024-02-04,99987786,0,Available
DC_01,carbonated_soft_drinks,2024-02-04,99975467,0,Available
DC_01,bottled_water,2024-02-04,99977803,0,Available
DC_01,fruit_juices,2024-02-04,99983720,0,Available
DC_01,energy_drinks,2024-02-04,99985563,0,Available
DC_01,sports_drinks,2024-02-04,99984489,0,Available
DC_01,tea_rtd,2024-02-04,99989993,0,Available
DC_01,coffee_rtd,2024-02-04,99990669,0,Available
DC_02,potato_chips,2024-02-04,99982275,0,Available
DC_02,tortilla_chips,2024-02-04,99988742,0,Available
DC_02,popcorn,2024-02-04,99991273,0,Available
DC_02,nuts_trail_mix,2024-02-04,99992943,0,Available
DC_02,cookies,2024-02-04,99984833,0,Available
DC_02,chocolates,2024-02-04,99988057,0,Available
DC_02,carbonated_soft_drinks,2024-02-04,99975498,0,Available
DC_02,bottled_water,2024-02-04,99978917,0,Available
DC_02,fruit_juices,2024-02-04,99983758,0,Available
DC_02,energy_drinks,2024-02-04,99987528,0,Available
DC_02,sports_drinks,2024-02-04,99984377,0,Available
DC_02,tea_rtd,2024-02-04,99990000,0,Available
DC_02,coffee_rtd,2024-02-04,99990627,0,Available
Store_001,potato_chips,2024-02-11,326,833,Available
Store_001,tortilla_chips,2024-02-11,147,621,Available
Store_001,popcorn,2024-02-11,377,0,Available
Store_001,nuts_trail_mix,2024-02-11,111,403,Available
Store_001,cookies,2024-02-11,709,0,Available
Store_001,chocolates,2024-02-11,166,600,Available
Store_001,carbonated_soft_drinks,2024-02-11,0,995,Zero
Store_001,bottled_water,2024-02-11,189,972,Available
Store_001,fruit_juices,2024-02-11,552,0,Available
Store_001,energy_drinks,2024-02-11,135,630,Available
Store_001,sports_drinks,2024-02-11,585,0,Available
Store_001,tea_rtd,2024-02-11,254,0,Available
Store_001,coffee_rtd,2024-02-11,317,0,Available
Store_002,potato_chips,2024-02-11,370,0,Available
Store_002,tortilla_chips,2024-02-11,181,608,Available
Store_002,popcorn,2024-02-11,362,0,Available
Store_002,nuts_trail_mix,2024-02-11,73,407,Available
Store_002,cookies,2024-02-11,4,630,Low
Store_002,chocolates,2024-02-11,185,585,Available
Store_002,carbonated_soft_drinks,2024-02-11,334,1010,Available
Store_002,bottled_water,2024-02-11,161,927,Available
Store_002,fruit_juices,2024-02-11,535,0,Available
Store_002,energy_drinks,2024-02-11,126,617,Available
Store_002,sports_drinks,2024-02-11,563,0,Available
Store_002,tea_rtd,2024-02-11,279,0,Available
Store_002,coffee_rtd,2024-02-11,289,0,Available
Store_003,potato_chips,2024-02-11,601,0,Available
Store_003,tortilla_chips,2024-02-11,125,612,Available
Store_003,popcorn,2024-02-11,362,0,Available
Store_003,nuts_trail_mix,2024-02-11,121,413,Available
Store_003,cookies,2024-02-11,0,658,Zero
Store_003,chocolates,2024-02-11,164,587,Available
Store_003,carbonated_soft_drinks,2024-02-11,110,1003,Available
Store_003,bottled_water,2024-02-11,211,968,Available
Store_003,fruit_juices,2024-02-11,523,0,Available
Store_003,energy_drinks,2024-02-11,77,644,Available
Store_003,sports_drinks,2024-02-11,530,0,Available
Store_003,tea_rtd,2024-02-11,280,0,Available
Store_003,coffee_rtd,2024-02-11,306,0,Available
Store_004,potato_chips,2024-02-11,384,0,Available
Store_004,tortilla_chips,2024-02-11,123,633,Available
Store_004,popcorn,2024-02-11,435,0,Available
Store_004,nuts_trail_mix,2024-02-11,120,403,Available
Store_004,cookies,2024-02-11,648,0,Available
Store_004,chocolates,2024-02-11,174,585,Available
Store_004,carbonated_soft_drinks,2024-02-11,811,0,Available
Store_004,bottled_water,2024-02-11,188,978,Available
Store_004,fruit_juices,2024-02-11,540,0,Available
Store_004,energy_drinks,2024-02-11,120,644,Available
Store_004,sports_drinks,2024-02-11,528,0,Available
Store_004,tea_rtd,2024-02-11,241,0,Available
Store_004,coffee_rtd,2024-02-11,324,0,Available
Store_005,potato_chips,2024-02-11,413,0,Available
Store_005,tortilla_chips,2024-02-11,114,624,Available
Store_005,popcorn,2024-02-11,366,0,Available
Store_005,nuts_trail_mix,2024-02-11,94,400,Available
Store_005,cookies,2024-02-11,47,656,Available
Store_005,chocolates,2024-02-11,186,580,Available
Store_005,carbonated_soft_drinks,2024-02-11,1067,0,Available
Store_005,bottled_water,2024-02-11,228,977,Available
Store_005,fruit_juices,2024-02-11,547,0,Available
Store_005,energy_drinks,2024-02-11,112,635,Available
Store_005,sports_drinks,2024-02-11,565,0,Available
Store_005,tea_rtd,2024-02-11,295,0,Available
Store_005,coffee_rtd,2024-02-11,309,0,Available
Store_006,potato_chips,2024-02-11,569,0,Available
Store_006,tortilla_chips,2024-02-11,141,622,Available
Store_006,popcorn,2024-02-11,392,0,Available
Store_006,nuts_trail_mix,2024-02-11,117,407,Available
Store_006,cookies,2024-02-11,118,680,Available
Store_006,chocolates,2024-02-11,207,565,Available
Store_006,carbonated_soft_drinks,2024-02-11,156,1002,Available
Store_006,bottled_water,2024-02-11,271,960,Available
Store_006,fruit_juices,2024-02-11,528,0,Available
Store_006,energy_drinks,2024-02-11,692,0,Available
Store_006,sports_drinks,2024-02-11,549,0,Available
Store_006,tea_rtd,2024-02-11,282,0,Available
Store_006,coffee_rtd,2024-02-11,349,0,Available
Store_007,potato_chips,2024-02-11,355,0,Available
Store_007,tortilla_chips,2024-02-11,117,628,Available
Store_007,popcorn,2024-02-11,382,0,Available
Store_007,nuts_trail_mix,2024-02-11,117,395,Available
Store_007,cookies,2024-02-11,46,659,Available
Store_007,chocolates,2024-02-11,182,588,Available
Store_007,carbonated_soft_drinks,2024-02-11,1,1007,Low
Store_007,bottled_water,2024-02-11,396,0,Available
Store_007,fruit_juices,2024-02-11,540,0,Available
Store_007,energy_drinks,2024-02-11,173,638,Available
Store_007,sports_drinks,2024-02-11,573,0,Available
Store_007,tea_rtd,2024-02-11,257,0,Available
Store_007,coffee_rtd,2024-02-11,271,0,Available
Store_008,potato_chips,2024-02-11,327,0,Available
Store_008,tortilla_chips,2024-02-11,120,617,Available
Store_008,popcorn,2024-02-11,367,0,Available
Store_008,nuts_trail_mix,2024-02-11,88,412,Available
Store_008,cookies,2024-02-11,0,669,Zero
Store_008,chocolates,2024-02-11,193,567,Available
Store_008,carbonated_soft_drinks,2024-02-11,224,1005,Available
Store_008,bottled_water,2024-02-11,201,930,Available
